574.46100 1.00000 
582.06299 1.00000 
584.20203 1.00000 
579.50098 1.00000 
597.43103 1.00000 
586.27399 1.00000 
599.35101 1.00000 
594.48297 1.00000 
608.83301 1.00000 
576.18799 1.00000 
595.31500 1.00000 
583.62402 1.00000 
566.05603 1.00000 
578.96002 1.00000 
591.62799 1.00000 
582.48999 1.00000 
574.11700 1.00000 
592.05298 1.00000 
590.67798 1.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
420.35199 1.00000 
431.98999 1.00000 
438.24799 1.00000 
439.19101 1.00000 
442.06299 1.00000 
442.17899 1.00000 
442.18799 1.00000 
442.19800 1.00000 
442.35400 1.00000 
442.59201 1.00000 
442.56799 1.00000 
442.44101 1.00000 
442.64700 1.00000 
442.59201 1.00000 
442.80899 1.00000 
442.72400 1.00000 
442.67099 1.00000 
442.83401 1.00000 
442.95901 1.00000 
443.02701 1.00000 
442.87000 1.00000 
442.94400 1.00000 
442.92801 1.00000 
442.64401 1.00000 
442.82300 1.00000 
442.79901 1.00000 
442.77802 1.00000 
442.76199 1.00000 
442.82800 1.00000 
442.70401 1.00000 
442.73801 1.00000 
442.84698 1.00000 
442.78000 1.00000 
442.72900 1.00000 
442.66199 1.00000 
442.74701 1.00000 
442.55801 1.00000 
442.59900 1.00000 
442.74100 1.00000 
442.73401 1.00000 
442.59698 1.00000 
442.65701 1.00000 
442.70999 1.00000 
439.73599 1.00000 
442.60199 1.00000 
442.73999 1.00000 
442.61301 1.00000 
442.54599 1.00000 
442.71500 1.00000 
442.62399 1.00000 
442.45001 1.00000 
442.57599 1.00000 
442.65900 1.00000 
442.44000 1.00000 
442.59799 1.00000 
442.63199 1.00000 
442.63699 1.00000 
442.69400 1.00000 
442.62500 1.00000 
442.64999 1.00000 
442.60999 1.00000 
442.72000 1.00000 
442.76599 1.00000 
442.64499 1.00000 
442.71799 1.00000 
442.67001 1.00000 
442.76099 1.00000 
442.59399 1.00000 
442.67801 1.00000 
442.67599 1.00000 
442.64899 1.00000 
442.67599 1.00000 
442.74799 1.00000 
442.65799 1.00000 
442.68399 1.00000 
442.83499 1.00000 
442.63699 1.00000 
442.70200 1.00000 
442.82101 1.00000 
442.55200 1.00000 
442.65399 1.00000 
442.65701 1.00000 
442.65601 1.00000 
442.50201 1.00000 
442.67499 1.00000 
442.55200 1.00000 
442.40500 1.00000 
442.49600 1.00000 
442.15799 1.00000 
441.15799 1.00000 
438.67200 1.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
0.00000 0.00000 
530.93597 1.00000 
533.35498 1.00000 
533.70398 1.00000 
533.02002 1.00000 
532.09998 1.00000 
533.04999 1.00000 
532.82898 1.00000 
532.11902 1.00000 
533.59601 1.00000 
533.55499 1.00000 
533.32300 1.00000 
533.82098 1.00000 
533.63800 1.00000 
533.49597 1.00000 
532.00299 1.00000 
531.11700 1.00000 
529.75500 1.00000 
529.19501 1.00000 
528.79797 1.00000 
528.88300 1.00000 
529.08197 1.00000 
529.95300 1.00000 
530.58600 1.00000 
531.54999 1.00000 
532.56201 1.00000 
533.42700 1.00000 
533.77899 1.00000 
534.05402 1.00000 
534.05798 1.00000 
534.32599 1.00000 
534.59497 1.00000 
534.81299 1.00000 
535.22699 1.00000 
535.70898 1.00000 
536.25500 1.00000 
536.05298 1.00000 
536.14899 1.00000 
536.15399 1.00000 
535.87402 1.00000 
535.97900 1.00000 
535.36401 1.00000 
535.31403 1.00000 
534.87000 1.00000 
534.37201 1.00000 
533.85303 1.00000 
533.24103 1.00000 
532.58600 1.00000 
531.92102 1.00000 
531.10602 1.00000 
530.56598 1.00000 
530.12903 1.00000 
529.74701 1.00000 
529.33801 1.00000 
529.09900 1.00000 
529.14502 1.00000 
528.90002 1.00000 
528.81799 1.00000 
528.94299 1.00000 
529.18500 1.00000 
529.52100 1.00000 
529.64697 1.00000 
530.05200 1.00000 
530.41400 1.00000 
530.86401 1.00000 
531.16602 1.00000 
531.49402 1.00000 
532.04602 1.00000 
532.42999 1.00000 
532.77100 1.00000 
533.21997 1.00000 
533.42798 1.00000 
533.79602 1.00000 
533.98901 1.00000 
534.18298 1.00000 
534.35101 1.00000 
534.43903 1.00000 
534.39099 1.00000 
534.42603 1.00000 
534.14697 1.00000 
